active_mode,assessment_status,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,case_comparator,cohort,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,environment_seed,episode,estimated_cr,estimated_response_steps,evidence_status,execution_semantics,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,projected_boundary_margin,projected_braking_steps_met,projected_final_budget,projected_max_pressure,projected_next_pressure_upper,projected_total_cost,projection_mode,projection_passes,projection_reasons,public_forecast_checked,public_forecast_miss,public_forecast_overshoot,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,selected_plan_mode,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,no_candidate_plan_within_declared_model,0.001493073,0.0,0.775121908,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.996824242,1.0,0.003175758,0.96,0.000305187,2,0.91,0.82,9739973216299283601,0,133.48252101,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.616347654,0,0.811627841,401,0.0984,0,32,0.342207052,0.001111135,,4,,0,0.006774471,0.106835548,evaluation,0,0.302506117,0.313097517,-0.632464595,0,0.0,1.446360471,0.409518187,1.8092,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.7108,2,available,optimistic_policy_gain_assumption,,0.0984,32,sustained_reserve,1.085376579,0.931704746,0
2,no_candidate_plan_within_declared_model,0.169109817,0.0,0.776539685,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.895276217,1.0,0.104723783,0.96,0.034517175,2,0.91,0.82,9739973216299283601,0,141.265497628,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.620183396,0,0.819133626,401,0.0984,0,33,0.314966634,-0.007394331,,4,,0,0.027240418,0.077284186,evaluation,0,0.295589842,0.302506117,-0.473892994,0,0.0,1.28778887,0.373772303,1.7108,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.6124,2,available,optimistic_policy_gain_assumption,,0.0984,33,sustained_reserve,1.085376579,0.945502806,0
2,no_candidate_plan_within_declared_model,0.129594396,0.0,0.778926573,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.84433785,1.0,0.15566215,0.96,0.026418455,2,0.91,0.82,9739973216299283601,0,147.312134021,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.625195774,0,0.827988225,401,0.0984,0,34,0.293803406,-0.011525,,4,,0,0.021163227,0.096284719,evaluation,0,0.283010638,0.295589842,-0.426393713,0,0.0,1.240289588,0.348478407,1.6124,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,1.514,2,available,optimistic_policy_gain_assumption,,0.0984,34,sustained_reserve,1.085376579,0.960042258,0
2,no_candidate_plan_within_declared_model,0.148273075,0.0,0.780986555,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.909909874,1.0,0.090090126,0.96,0.030181522,2,0.91,0.82,9739973216299283601,0,155.237855877,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.629684723,0,0.835736072,401,0.0984,0,35,0.26606338,-0.016389508,,4,,0,0.027740026,0.074857255,evaluation,0,0.25714441,0.283010638,-0.354705495,0,0.0,1.16860137,0.315873872,1.514,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.4156,2,available,optimistic_policy_gain_assumption,,0.0984,35,sustained_reserve,1.085376579,0.974068392,0
2,no_candidate_plan_within_declared_model,0.250093498,0.0,0.782002398,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.778232162,1.0,0.221767838,0.96,0.050841688,2,0.91,0.82,9739973216299283601,0,162.76356674,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.633531856,0,0.843194838,401,0.0984,0,36,0.239723392,-0.019374652,,4,,0,0.026339988,0.094334816,evaluation,0,0.241415824,0.25714441,-0.329522049,0,0.0,1.143417925,0.28654874,1.4156,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.3172,2,available,optimistic_policy_gain_assumption,,0.0984,36,sustained_reserve,1.085376579,0.987489019,0
2,no_candidate_plan_within_declared_model,0.176896741,0.0,0.786421177,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.860414329,1.0,0.139585671,0.96,0.035916809,2,0.91,0.82,9739973216299283601,0,162.328368529,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.639237222,0,0.852917691,401,0.0984,0,37,0.241246586,-0.013105298,,4,,0,0.0,0.136075324,evaluation,0,0.232170946,0.241415824,-0.554309732,0,0.0,1.368205607,0.294341287,1.3172,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,1.2188,2,available,optimistic_policy_gain_assumption,,0.0984,37,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.092449351,0.0,0.791773337,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.932953496,1.0,0.067046504,0.96,0.01874042,2,0.91,0.82,9739973216299283601,0,178.21233185,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.645679974,0,0.862981826,401,0.0984,0,38,0.185652714,-0.02585187,,4,,0,0.055593872,0.01712851,evaluation,0,0.220433639,0.232170946,-0.265598132,0,0.0,1.079494007,0.226000844,1.2188,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.1204,2,available,optimistic_policy_gain_assumption,,0.0984,38,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.794587991,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,163.949705275,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.651652326,0,0.871027823,401,0.0984,0,39,0.235571907,-0.003120551,,4,,0,0.0,0.12,evaluation,0,0.217009267,0.220433639,-0.93386898,0,0.0,1.747764856,0.298651356,1.1204,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.009571063,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.022,2,available,optimistic_policy_gain_assumption,,0.0984,39,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.043923652,0.0,0.798385432,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.963563524,1.0,0.036436476,0.96,0.008877047,2,0.91,0.82,9739973216299283601,0,182.38596055,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.657687673,0,0.879730105,401,0.0984,0,40,0.171045014,-0.021542454,,4,,0,0.064526893,-0.004755894,evaluation,0,0.197370552,0.217009267,-0.500016423,0,0.0,1.313912298,0.21570256,1.022,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.9236,2,available,optimistic_policy_gain_assumption,,0.0984,40,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.133978759,0.0,0.80103775,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.838315616,1.0,0.161684384,0.96,0.027038347,2,0.91,0.82,9739973216299283601,0,103.148504754,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.662986496,0,0.888152433,401,0.0984,0,41,0.239304372,0.00539809,,4,,0,0.0,0.139339254,evaluation,0,0.178664492,0.197370552,-1.287648827,0,0.0,2.101544702,0.310902461,0.9236,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.023601812,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.8252,2,available,optimistic_policy_gain_assumption,,0.0984,41,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.18088065,0.0,0.80409799,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.876322805,1.0,0.123677195,0.96,0.036452844,2,0.91,0.82,9739973216299283601,0,189.247211557,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.667743856,0,0.896130274,401,0.0984,0,42,0.147030635,-0.023903458,,4,,0,0.092273737,-0.050768685,evaluation,0,0.160212873,0.178664492,-0.564937942,0,0.0,1.378833817,0.189327177,0.8252,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.7268,2,available,optimistic_policy_gain_assumption,,0.0984,42,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.062106679,0.0,0.807976034,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.9491233,1.0,0.0508767,0.96,0.012499868,2,0.91,0.82,9739973216299283601,0,172.27134967,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.673496821,0,0.904522723,401,0.0984,0,43,0.206446152,0.001092234,,4,,0,0.0,0.12590455,evaluation,0,0.133248634,0.160212873,-1.297050077,0,0.0,2.110945952,0.273738386,0.7268,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.017118975,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.6284,2,available,optimistic_policy_gain_assumption,,0.0984,43,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.183346052,0.0,0.810675034,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.848470736,1.0,0.151529264,0.96,0.036850007,2,0.91,0.82,9739973216299283601,0,186.338287071,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.678148022,0,0.912325593,401,0.0984,0,44,0.157211871,-0.01400572,,4,,0,0.049234281,0.039088154,evaluation,0,0.123318412,0.133248634,-0.958264887,0,0.0,1.772160762,0.20940615,0.6284,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.53,2,available,optimistic_policy_gain_assumption,,0.0984,44,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.126184715,0.0,0.812740949,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.894432653,1.0,0.105567347,0.96,0.0253288,2,0.91,0.82,9739973216299283601,0,194.224127073,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.682759041,0,0.919354649,401,0.0984,0,45,0.129611431,-0.018084136,,4,,0,0.02760044,0.077505871,evaluation,0,0.113022912,0.123318412,-0.905582465,0,0.0,1.71947834,0.177727295,0.53,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.4316,2,available,optimistic_policy_gain_assumption,,0.0984,45,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.819163876,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,199.997851099,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.68978213,0,0.929370776,401,0.0984,0,46,0.109403397,-0.018721306,,4,,0,0.020208034,0.079583932,evaluation,0,0.101546581,0.113022912,-0.942882366,0,0.0,1.756778242,0.156882091,0.4316,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.3332,2,available,optimistic_policy_gain_assumption,,0.0984,46,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.099098616,0.0,0.822380524,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.909513996,1.0,0.090486004,0.96,0.019836211,2,0.91,0.82,9739973216299283601,0,201.290897057,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.694933661,0,0.937080303,401,0.0984,0,47,0.104877736,-0.014462612,,4,,0,0.004525661,0.12102279,evaluation,0,0.084687931,0.101546581,-1.113365347,0,0.0,1.927261223,0.156615124,0.3332,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.2348,2,available,optimistic_policy_gain_assumption,,0.0984,47,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.828286575,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,208.069561843,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.701612741,0,0.946451415,401,0.0984,0,48,0.081152409,-0.017241427,,4,,0,0.023725327,0.072549347,evaluation,0,0.061176787,0.084687931,-1.095748476,0,0.0,1.909644351,0.130110982,0.2348,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.1364,2,available,optimistic_policy_gain_assumption,,0.0984,48,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.055694485,0.0,0.835973421,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.944610112,1.0,0.055389888,0.96,0.011116996,2,0.91,0.82,9739973216299283601,0,219.079587099,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.70863288,0,0.957135979,401,0.0984,0,49,0.042617321,-0.023629525,,4,,0,0.038535088,0.049241483,evaluation,0,0.035500418,0.061176787,-0.976699022,0,0.0,1.790594897,0.085187796,0.1364,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.038,2,available,optimistic_policy_gain_assumption,,0.0984,49,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.289255438,0.029765748,0.836588609,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.619843515,0.386178862,0.380156485,0.370731707,0.072451482,2,0.351422764,0.316666667,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.705499489,0,0.956054485,401,0.0984,0,50,0.00360241,-0.028245141,,4,,0,0.03901491,0.175530596,evaluation,0,0.045293721,0.035500418,-0.899709339,0,0.0,1.713605215,0.086243449,0.038,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.038,50,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.231331057,0.0,0.833653569,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.423752766,0.0,0.576247234,0.0,0.066782164,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.6993354,0,0.954170486,401,0.0984,0,51,0.037866254,-0.009492445,,4,,0,0.0,0.436787164,evaluation,0,0.053449783,0.045293721,-0.071566324,0,0.0,0.8854622,0.111516085,0.0,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,51,sustained_reserve,1.085376579,0.992923776,0
2,no_candidate_plan_within_declared_model,0.221121466,0.0,0.831711701,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.451661432,0.0,0.548338568,0.0,0.063863275,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.693635999,0,0.95298082,401,0.0984,0,52,0.046033449,-0.004194553,,4,,0,0.0,0.437950564,evaluation,0,0.060411775,0.053449783,0.636531702,0,0.0,0.177364173,0.089838896,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,52,sustained_reserve,1.085376579,0.986321777,0
2,no_candidate_plan_within_declared_model,0.316514105,0.0,0.827860137,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.105313802,0.0,0.894686198,0.0,0.091439896,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.686823551,0,0.951376023,401,0.0984,0,53,0.024289606,-0.00945934,,4,,0,0.021743843,0.545801476,evaluation,0,0.081238673,0.060411775,0.749606269,6,0.0,0.064289606,0.062830266,0.0,2,0,terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,53,sustained_reserve,1.085376579,0.977909815,0
2,no_candidate_plan_within_declared_model,0.23039804,0.0,0.825405862,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.276171387,0.0,0.723828613,0.0,0.066586559,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.681330491,0,0.950738346,401,0.0984,0,54,0.034801652,-0.003467924,,4,,0,0.0,0.499450484,evaluation,0,0.094736116,0.081238673,0.630324408,0,0.0,0.183571468,0.079333728,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,54,sustained_reserve,1.085376579,0.970914208,0
2,no_candidate_plan_within_declared_model,0.199492219,0.0,0.823721847,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.450363072,0.0,0.549636928,0.0,0.057663286,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.676177483,0,0.950197292,401,0.0984,0,55,0.125936517,0.024912913,,4,,0,0.0,0.447444706,evaluation,0,0.110100286,0.094736116,-0.141950542,0,0.0,0.955846417,0.19884943,0.0,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.04660279,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,55,sustained_reserve,1.085376579,0.964684421,0
2,no_candidate_plan_within_declared_model,0.219530227,0.0,0.823179666,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.417763327,0.0,0.582236673,0.0,0.063463417,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.671382644,0,0.95067944,401,0.0984,0,56,0.108399916,0.012178059,,4,,0,0.017536601,0.426746701,evaluation,0,0.129733787,0.110100286,0.181222554,0,0.0,0.632673321,0.168577975,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,56,sustained_reserve,1.085376579,0.959334876,0
2,no_candidate_plan_within_declared_model,0.148052752,0.0,0.820447133,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.622995964,0.0,0.377004036,0.0,0.04279529,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.666221546,0,0.949221846,401,0.0984,0,57,0.128595106,0.014583198,,4,,0,0.0,0.32267579,evaluation,0,0.143396041,0.129733787,0.103304024,0,0.0,0.710591851,0.191178303,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,57,sustained_reserve,1.085376579,0.954120144,0
2,no_candidate_plan_within_declared_model,0.291943239,0.0,0.815869539,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.192024339,0.0,0.807975661,0.0,0.084416624,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.659540739,0,0.94743809,401,0.0984,0,58,0.088323726,-0.001873176,,4,,0,0.04027138,0.464614554,evaluation,0,0.171333647,0.143396041,0.538528364,0,0.0,0.275367511,0.13445055,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,optimistic_policy_gain_assumption,,0.0,58,sustained_reserve,1.085376579,0.946623989,0
